,name,year,genre,rate,voter,director,star,country,company,budget,gross
1915,Beyond Gay: The Politics of Pride,(2009)," Documentary, Drama, News            ",6.9,113,Bob Christie,,Canada,,,
1916,Hollywood to Dollywood,(2011), Documentary            ,6.7,74,John Lavin,"Chad Allen,Dustin Lance Black,Michael Bowen,|,See full cast & crew,",USA,"Bloodrush Films,See more »,",,
1917,Change of Life,(2006), Drama            ,5.5,30,Amy McClung,"Ari Bavel,Brooke Daniels,Jennifer Davis,|,See full cast & crew,",USA,"Agent Provocateur Films,See more »,",,
1918,Respekt,(2008), Documentary            ,4.3,130,Johannes Joner,"Dizzet,Knut Joner,Vikram Kee Damslora,|,See full cast & crew,",Norway,"Nordisk Film,See more »,",,
1919,Dreams... Do Come True,(2009), Documentary            ,7.8,8,Aashish Chanana,"Manoj Bidwai,Aashish Chanana,Ashish Chanana,|,See full cast & crew,","India,Switzerland,Thailand","Media Factory,See more »,",,
1920,Truths and Fairy Tales,(2013), Drama            ,0.0,0,Kevin V Tudor,"Joanne Araujo,Maggie Brothers,Milena Cruz,|,See full cast & crew,",USA,"Sandstorm Productions,See more »,","$10,000",
1921,Pitong dalagita,(2006), Comedy            ,6.9,20,Crisaldo Pablo,"Angelica Panganiban,Yasmien Kurdi,Nadine Samonte,|,See full cast & crew,",Philippines,"Canary Films,Grupong Sinehan,See more »,",,
1922,The Abominable Crime,(2013)," Documentary, Sport            ",6.9,17,Micah Fink,,"USA,Canada,Jamaica,Netherlands,UK",,,
1923,Preacher's Sons,(2008), Documentary            ,0.0,0,Celia Roebuck Reed,,USA,"Odd Path Pictures LLC,See more »,","$160,000",
1924,Biyaheng lupa,(2009), Drama            ,0.0,0,Armando Lao,"Jaclyn Jose,Julio Diaz,Coco Martin,|,See full cast & crew,",Philippines,"Quantum Films,See more »,",,
1925,Ten More Good Years,(2007)," Comedy, Romance            ",8.6,10,Michael Jacoby,"Harry Bartron,Harry Bartron,James Bidgood,|,See full cast & crew,",USA,"LookOut Films,See more »,","$200,000",
1926,Aujourd'hui rien,(2017)," Documentary, Drama            ",0.0,0,Christophe Pellet,"Pierre Emö,Sergio Daniel Ramirez,Aurélien Feng,|,See full cast & crew,",France,"Sedna Films,See more »,",,
1927,Daseot gae ui shiseon,(2006), Documentary            ,6.6,48,,"Kil-kang Ahn,Eun-hye Jeong,Doo-hong Jung,|,See full cast & crew,",South Korea,"National Human Rights Commission of Korea,See more »,",,
1928,Pusong mamon,(1998)," Documentary, Romance            ",6.9,64,,"Lorna Tolentino,Eric Quizon,Albert Martinez,|,See full cast & crew,",Philippines,"Kaizz Ventures,Viva Films,See more »,",,
1929,Out to Win,(2015)," Adventure, Comedy, Drama            ",7.6,37,Malcolm Ingram,"John Amaechi,Billy Bean,Jason Collins,|,See full cast & crew,",USA,"Brothers Double,TCB Productions,See more »,",,
1930,"Muxes: Auténticas, intrépidas y buscadoras de peligro",(2005)," Documentary, Drama, Family            ",7.8,25,Alejandra Islas,"Clara Chagorua,Victor Chirinos,Alicia de Sales,|,See full cast & crew,",Mexico,"Instituto Mexicano de Cinematografía (IMCINE),See more »,",,
1931,Booking,(2009), Comedy            ,5.7,7,Joven Tan,"Emilio Garcia,Marco Morales,Mercedes Cabral,|,See full cast & crew,",Philippines,"Orangeight Productions,See more »,",,
1932,Baliktaran: Si Ace at si Daisy,(2001)," Comedy, Mystery            ",5.5,8,Al Tantay,"Rufa Mae Quinto,Bayani Agbayani,Rommel Montano,|,See full cast & crew,",Philippines,"JTR Productions,Viva Films,See more »,",,
1933,Bukak Api,(2000), Drama            ,8.1,20,Osman Ali,,Malaysia,,,
1934,Solo,(I) (2003)," Documentary, Family, History            ",0.0,0,Atif Siddiqi,"Edward Lafferty,Antoine Lavigne Portelance,Atif Siddiqi,",Canada,"National Film Board of Canada (NFB),See more »,","CAD 200,000",
1935,Love Etc.,(2010), Documentary            ,5.8,113,Jill Andresevic,,USA,"Alchemy Media Lab,Walnut Hill Media,isotopefilms,See more »,",,"$10,840,"
1936,I'm Beso,(2014)," Comedy, Romance            ",7.1,46,Lasha Tskvitinidze,"Tsotne Barbakadze,Viktor Barbakadze,Leri Bekauri,|,See full cast & crew,",Georgia,"Pansionati,See more »,",,
1937,An Act of Love,(2015)," Documentary, Romance            ",7.8,28,Scott Sheppard,"Jimmy Creech,Frank Schaefer,Tim Schaefer,|,See full cast & crew,","USA,Germany","Autorickshaw Pictures,Chhibber Mann Productions,See more »,",,
1938,Deb and Sisi,(2008), Documentary            ,7.8,12,Mark Kenneth Woods,"Mark Kenneth Woods,Michael Venus,Carl McDonald,|,See full cast & crew,",Canada,"MKW Productions,See more »,",,
1939,Stiff Luv,(2008), Documentary            ,6.6,20,Adrian Keats,"Michael Angelone,Lionel S. Boodlal III,Scott Butler,|,See full cast & crew,",Canada,"Adrian Keats Productions,Cool Black Water Productions,See more »,",,
1940,Suicide Service,(2017)," Drama, Horror, Thriller            ",7.9,25,Thorkell August Ottarsson,"Tor Itai Keilen,Nick Faust,Camilla Gunnerud,|,See full cast & crew,",Norway,"Gloomy Elk,See more »,","$5,000",
1941,Illegal Love,(2011)," Documentary, Biography, Family            ",6.6,14,Julie Gali,"Frédéric Anscombre,Dominique Besnehard,Dustin Lance Black,|,See full cast & crew,","France,Spain,USA","Le Protocole Gali,Petite Maison Production,See more »,",,
1942,Stained Glass Rainbows,(2015), Documentary            ,7.5,10,Kent C. Williamson,"Ric Alba,Sean Doty,Jonathan Ervin,|,See full cast & crew,",USA,"Paladin Pictures,See more »,","$50,000",
1943,Non c'è 2 senza te,(2015), Comedy            ,5.0,123,Massimo Cappelli,"Fabio Troiano,Dino Abbrescia,Belén Rodríguez,|,See full cast & crew,",Italy,"Lime Film,Ministero dei Beni e delle Attività Culturali e del Turismo (MiBACT),Film Commission Torino-Piemonte,See more »,","€2,000,000",
1944,Paternal Instinct,(2004)," Documentary, Adventure, Biography            ",7.3,83,Murray Nossel,"Erik,Mark Eisenhardt,Barbara Eisenhardt,|,See full cast & crew,",USA,"Cinemax Reel Life,Two Spirit Productions,British Broadcasting Corporation (BBC),See more »,",,
1945,Searching for Angela Shelton,(2004), Documentary            ,7.5,87,Angela Shelton,,USA,"Hillhopper Productions,See more »,","$300,000",
1946,We can Be Gay Today: Baltic Pride 2013,(2014), Documentary            ,7.3,10,,,"France,Lithuania","Sticky Notes Films,See more »,","€3,000",
1947,For Whom He Tolls,(2009), Documentary            ,6.5,12,Randal Reeder,"Gina Brazell,Jessika Brodosi,Lena Clark,|,See full cast & crew,",USA,"FU Man Kru Entertainment,Nut Bucket Films,See more »,",,
1948,Dressed,(I) (2011), Drama            ,0.0,0,David John Swajeski,"Mickey Boardman,Simon Collins,Simon Doonan,|,See full cast & crew,",USA,"Onerock Moving Pictures,See more »,",,
1949,Jeanne d'Trans,(2016)," Comedy, Romance            ",4.3,14,Niko Kostet,"Sam Bodi,Caicca The Lionheart,Tiina Katariina Hallikainen,|,See full cast & crew,",Finland,"Turun Elokuvaajat,See more »,","€2,000",
1950,Homo Heights,(1998)," Action, Comedy, Drama            ",3.5,105,Sara Moore,"Quentin Crisp,Lea DeLaria,Stephen Sorrentino,|,See full cast & crew,",USA,"Lehmann-Moore Productions,See more »,",,
1951,Being Captain Zero,(2009)," Documentary, War            ",0.0,0,Ama MacDonald,,"USA,Costa Rica,Mexico",,,
1952,The Gay Marriage Thing,(2005)," Action, Comedy, Crime            ",8.6,9,Stephanie Higgins,,USA,"MasterPeace Productions,SassyMedia,See more »,","$100,000",
1953,Call Me Malcolm,(2005)," Documentary, Family, Sport            ",7.3,31,Joseph Parlagreco,"Malcolm Himschoot,Matt Kailey,Calpernia Addams,|,See full cast & crew,",USA,"Filmworks,United Church of Christ,See more »,",,
1954,Ma saison super 8,(2005), Drama            ,4.9,95,Alessandro Avellis,"Axel Philippon,Célia Pilastre,Roman Girelli,|,See full cast & crew,",France,"Les Films du Contraire,See more »,",,
1955,Verqueere Welten 2.0 - Alternative Lebenswege junger Menschen,(2012)," Documentary, Biography            ",0.0,0,Sebastian Schwarz,,Germany,"Rosa Strippe,See more »,",,
1956,Acuerdate,(2008)," Comedy, Romance            ",0.0,0,Gaël Breton,"Gaël Breton,Emilie Cazenave,",France,,,
1957,All the Others Were Practice,(2015)," Comedy, Drama            ",6.1,99,Brian Tolle,"Charlie Ballard,Kimberly MacLean,Bennie Bell,|,See full cast & crew,",USA,"All the Others,See more »,","$66,000",
1958,Etida,(2010), Documentary            ,8.0,50,Luka Hrgovic,"Hercigonja Bojan,Damir Brcic,Marin Busic,|,See full cast & crew,",Croatia,"Hump Entertainment,See more »,","HRK 10,000",
1959,Ask Not,(2008), Drama            ,7.3,57,Johnny Symons,,USA,"Persistent Visions,See more »,",,
1960,My Wife Is a Vampire,(2009), Drama            ,3.4,10,Paul Marrin,"Andrew Ainsworth,Teyama Alkamli,James Emmerson,|,See full cast & crew,",Canada,,"CAD 30,000",
1961,Out for the Long Run,(2011)," Comedy, Fantasy, Sci-Fi            ",8.2,6,Scott Bloom,,USA,"Tragoidia Moving Pictures,See more »,",,
1962,Vasilissa Antigoni: Tris Praksis,(2014)," Comedy, Musical            ",7.5,13,Telémachos Alexiou,"Athina Mathiou,Kristof Lamp,Giorgos Makris,|,See full cast & crew,","Greece,Germany","Chocolate Grinder Films,Jürgen Brüning Filmproduktion,See more »,",,
1963,Superstar in a Housedress,(2004), Documentary            ,7.7,128,Craig Highberger,"Paul Ambrose,Michael André,Penny Arcade,|,See full cast & crew,",USA,"Highberger Media Inc.,See more »,",,"$28,032"
1964,2 ilusiones,(2004)," Action, Comedy            ",6.9,49,Martín Lobo,"Matías Santoianni,Claudia Albertario,Gerardo Romano,|,See full cast & crew,",Argentina,"Cinetauro S.A.,See more »,",,
1965,Zoufalci,(2009)," Action, Comedy, Fantasy            ",6.0,106,Jitka Rudolfová,"Simona Babcáková,Zuzana Onufráková,Václav Neuzil,|,See full cast & crew,",Czech Republic,"Negativ,Ceská Televize,FAMU,See more »,",,
1966,American Vagabond,(2013), Drama            ,6.8,133,Susanna Helke,"James Temple,Tyler Johnson,Sandy Temple,|,See full cast & crew,","Finland,Denmark","For Real Productions,Radiator Film,See more »,",,
1967,Delusions of Grandeur,(2012), Documentary            ,7.8,13,,"Ronnie Alvarez,Salvador Benavides,Rafael O. Calderón,|,See full cast & crew,",USA,"Jezebel Pantry Productions,See more »,",,
1968,"Dose, trese, katorse",(2011), Drama            ,0.0,0,Crisaldo Pablo,"Jaycob Bulaong,Joshua Domingo,Kathleen Empleo,|,See full cast & crew,",Philippines,,,
1969,"Hey, Happy!",(2001), Comedy            ,3.9,327,Noam Gonick,"Jérémie Yuen,Craig Aftanis,Clayton Godson,|,See full cast & crew,",Canada,"Big Daddy Beer Guts,See more »,",,
1970,Pague Um & Leve Todos,(2009), Drama            ,9.6,96,Gustavo Goulart,,"USA,Brazil","GoulartMedia,See more »,","$2,000,000","$19,652,919,"
1971,Love Free or Die,(2012), Documentary            ,7.2,88,Macky Alston,,USA,"Reveal Productions,See more »,",,
1972,Idiots Product & Money 2,(2012)," Documentary, News            ",0.0,0,Jefferson Mesidor,"Robert Johnson,Kent S. Leung,Yvan Cournoyer,|,See full cast & crew,",Canada,"Idiots Product Money Films,Radstar Entertainment Group,See more »,",,
1973,Brighton Wok: The Legend of Ganja Boxing,(2008), Comedy            ,5.4,166,Gabriel Howard,"Richard Forsyth,Samson Byford-Winter,Randolph Barrington,|,See full cast & crew,",UK,"Convict Films,See more »,",,
1974,Finale,(I) (2007), Documentary            ,0.0,0,Francois Coetzee,"Lieb Bester,Elize Cawood,Deon Coetzee,|,See full cast & crew,",South Africa,,"ZAR 60,000",
1975,Symbiofaerietaxiplasm oder die Feen von Hadres,(2015), Comedy            ,0.0,0,,"Bindu,Doro,El,|,See full cast & crew,",Austria,,"€5,000",
1976,Hinala,(2011), Drama            ,5.6,5,Crisaldo Pablo,"Joeffrey Javier,Justin De Leon,Chamyto Aguedan,|,See full cast & crew,",Philippines,"Queeriosity Video Project,See more »,",,
1977,Beurs appart',(2007)," Documentary, Biography            ",6.8,6,,"Ilmann Bel,Rachid Adjane,Slimane Mostefa-Châa,|,See full cast & crew,",France,,,
1978,The Homophobia Project,(2010)," Comedy, Drama            ",0.0,0,Jason Orbaum,"Chris Aukett,Margarita Birnika,Daniel Brewerton,|,See full cast & crew,",UK,"Peer Productions,See more »,","£12,000",
1979,Rainhas,(2008), Documentary            ,7.7,19,,"Michele Honda,Otacilio Junior,Orlando Almeida,|,See full cast & crew,",Brazil,"Syndrome Films,See more »,",,
1980,Rethinking Cancer,(2009)," Comedy, Drama            ",0.0,0,Richard Wormser,,USA,,,
1981,The Windy City Incident,(2005)," Documentary, History            ",2.3,41,Michael Haboush,"Jeffery T. Weaver,James Townsend,Shane Grey,|,See full cast & crew,",USA,"Richard Anthony Films,See more »,","$5,000",
1982,Farm Family: In Search of Gay Life in Rural America,(2004), Drama            ,6.9,30,T. Joe Murray,"Joe Corrigan,Maqui,T. Joe Murray,|,See full cast & crew,",USA,"T Joe Murray Videos,See more »,",,
1983,Láska je láska,(2012)," Documentary, Biography            ",6.1,117,Milan Cieslar,"Petr Nározný,Eliska Balzerová,Simona Stasová,|,See full cast & crew,",Czech Republic,"Happy Celluloid,Ceská Televize,Blue Sky Media,See more »,",,
1984,Vanilla,(2004), Documentary            ,4.7,117,Joseph Graham,"Ryan A. Allen,Matt Klein,Michael McAllister,|,See full cast & crew,",USA,,,
1985,No Secret Anymore: The Times of Del Martin & Phyllis Lyon,(2003)," Comedy, Drama            ",8.7,11,Joan E. Biren,"Kate Clinton,Phyllis Lyon,Del Martin,",USA,"Moonforce Media,See more »,","$200,000",
1986,Not Quite Right,(2005)," Comedy, Drama, Romance            ",6.6,16,Philip Schaff,"Corey Schaffer,Philip Schaff,Craig Hennon,|,See full cast & crew,",USA,"NQR Productions,See more »,",,
1987,Switch: A Community in Transition,(2009)," Documentary, Biography, Drama            ",0.0,0,Brooks Nelson,,USA,"Boxxo Productions,See more »,",,
1988,Les petits fils,(2004), Documentary            ,6.3,153,Ilan Duran Cohen,"Reine Ferrato,Guillaume Quatravaux,Jean-Philippe Sêt,|,See full cast & crew,",France,"Haut et Court,Fugitive Productions,See more »,",,
1989,History Doesn't Have to Repeat Itself,(2014)," Documentary, Biography, Comedy            ",7.8,5,Stéphane Gérard,,"France,USA",,,
1990,Astounding Adventures of Strongman and Quickboy,(2007), Drama            ,0.0,0,Peter Kingstone,"Paris Cameron-Gardos,Richard Fourhier,Gerald Hannon,|,See full cast & crew,",Canada,,CAD 750,
1991,Lost and Found,(I) (2003), Drama            ,5.9,8,Kanerva Cederström,"Konstantin Gontcharov,Amanda Löfman,",Finland,"Kinotar,Yleisradio (YLE),Arte,See more »,",,
1992,Undetectable,(2001), Documentary            ,0.0,0,Jay Corcoran,"David Brudnoy,Anibal Castaneda,Belynda Dunn,|,See full cast & crew,",USA,"Wringing Hands Productions,See more »,",,
1993,Desire Street,(2011)," Comedy, Romance            ",7.9,49,,"Alejandra Walker,Ellen Clifford,Javier Lopez,|,See full cast & crew,","Spain,China,USA","Almostred Productions,See more »,","$30,000",
1994,Curiosity Killed the Cat,(2012), Documentary            ,8.4,5,A.J. Mattioli,"Blanche Baker,Elissa Goldstein,Keith Collins,|,See full cast & crew,",USA,"Mattioli Productions,Dreamcatcher Entertainment,See more »,","$20,000",
1995,The Sydney Convicts,(2010), Documentary            ,0.0,0,Dirk Lienig,,"Germany,Australia","Television Network International,See more »,",,
1996,Gan,(2003)," Comedy, Horror            ",7.8,282,,,"Israel,Canada,USA","Alter-Ciné,Fig Films,Noga Communications,See more »,",,
1997,The Doctor's Wife,(II) (2011), Documentary            ,7.5,19,Jonathan Duffy,"Jonathan Duffy,Vincent Cornelisse,",Australia,"Just Off Centre Productions,See more »,",,
1998,Silent Shame,(2009), Documentary            ,7.2,5,Juan Frausto,"Javier Berrios,David Blancas,Magica Bottari,|,See full cast & crew,",USA,"Proud Latina Productions,See more »,",,
1999,Butterfly Rising,(2010), Documentary            ,7.5,14,Tanya Wright,"Terrah Bennett Smith,Brooks Berry,Sean Blakemore,|,See full cast & crew,",USA,"W Movies,See more »,",,
2000,Saving Marriage,(2006)," Action, Comedy, Crime            ",8.1,98,,,USA,"Documix Films,See more »,",,"$18,575,"
2001,The Least Likely Candidate,(2004)," Drama, Romance            ",8.0,21,Will Hartman,"Angelica Bridges,Nathan Anderson,Steven Daniel,|,See full cast & crew,",USA,"Almost Hollywood Entertainment,Least Likely Film Associates,See more »,",,
2002,"Soeur Innocenta, priez pour nous!",(2000), Documentary            ,6.8,72,,,France,,,
2003,Paradise Bent: Boys Will Be Girls in Samoa,(1999), Documentary            ,7.1,16,Heather Croall,"Derek Freeman,Tania Grey,Jeanette Mageo,|,See full cast & crew,",Australia,"Re Angle Pictures,SBS Independent,See more »,",,
2004,Uncle David 2,(2018)," Comedy, Musical            ",0.0,0,Gary Reich,"Matt Daniels,David Hoyle,Lucy McCormick,|,See full cast & crew,",UK,"Avant Garde Alliance,See more »,",,
2005,Out in India: A Family's Journey,(2008), Documentary            ,6.2,5,Tom Keegan,"Rustom Barucha,Sudarashan Chakravorthy,Rani Chritrakar,|,See full cast & crew,",USA,"MASA Productions,See more »,",,
2006,Cure for Love,(2008), Drama            ,7.1,9,,,Canada,"Earth to Sky Pictures,National Film Board of Canada (NFB),National Film Board of Canada (NFB),See more »,","CAD 391,000",
2007,Jim in Bold,(2003)," Crime, Drama, Thriller            ",8.1,27,Glenn Holsten,"Mike Glatze,Benjie Nycum,Scott MacPhee,|,See full cast & crew,",USA,,,
2008,Gogona Slaididan,(2009), Horror            ,5.3,20,,"Zuzu Bejashvili,Natia Akhvediani,Paata Papuashvili,|,See full cast & crew,",Georgia,"Slide,Slide production,See more »,","$25,000",
2009,Fuego en el Alma,(2002)," Comedy, Drama            ",3.3,6,Abdiel Colberg,"Braulio Castillo hijo,Braulio Castillo,Luisa de los Rios,|,See full cast & crew,","Puerto Rico,USA",,,
2010,Shades of Gray,(2001), Documentary            ,6.9,15,Tim De Paepe,"Leo Barbie,Fred Phelps,",USA,"Shades of Gray LLC,See more »,",,
2011,Improvvisamente l'inverno scorso,(2008), Comedy            ,7.2,192,,"Gustav Hofer,Luca Ragazzi,Frank Dabell,|,See full cast & crew,",Italy,"HIQ Productions,See more »,",,
2012,Life's a Drag (When You're a Man in a Dress),(2009), Drama            ,0.0,0,Andrew Delaplaine,"Electra,Janice Hamilton,David Leddick,|,See full cast & crew,",USA,"Shallow Beach Entertainment,See more »,",,
2013,homo@lv,(2010), Drama            ,7.2,36,Kaspars Goba,,Latvia,"Elm Media,Elmmedia,See more »,",,
2014,"Ako, siya o ikaw",(2003), Documentary            ,0.0,0,,"Trina Shields,Jeanette Joaquin,Rose Valencia,",Philippines,"ATB-4 Films,See more »,",,
