,name,year,genre,rate,voter,director,star,country,company,budget,gross
3301,Tí@s,(2015)," Documentary, Biography            ",0.0,0,John Petrizzelli,,Venezuela,"Infinito Films,See more »,",,
3302,Journey to a Hate Free Millennium,(1999)," Documentary, Biography, Drama            ",6.3,48,,"Roma Downey,John Dye,Elton John,|,See full cast & crew,",USA,,,
3303,MiamiHeights: Hernan Bas,(2009), Drama            ,0.0,0,William Bilowit,,USA,,,
3304,"Dos patrias, Cuba y la noche",(2007), Documentary            ,8.7,22,Christian Liffers,,Germany,"Upstart! Filmproduktionsgesellschaft mbH,See more »,","€130,000",
3305,Bloodlust,(I) (2010)," Comedy, Drama, Family            ",7.1,9,Gabriel Manwaring,"Jordan Watkins,Jason Feragutti,Davy Force,|,See full cast & crew,",USA,"Red Cathedral Productions,See more »,","$10,000",
3306,7 Deadly Sins: Inside the Ecomm Cult,(2009)," Drama, Romance            ",6.6,13,,"Alexia Anastasio,Denise Casey,Juno Cole,|,See full cast & crew,",USA,,,
3307,The Show So Gay,(2009)," Documentary, Biography, Comedy            ",0.0,0,,"Constance Anderson,Landyn Banx,Moni Chakrathouk,|,See full cast & crew,",USA,"Equilibrium Media,See more »,","$10,000",
3308,Creator of God,(2008)," Documentary, Family, History            ",0.0,0,Vivekanand Palavali,,"USA,Egypt,France,Greece,India,Italy,Japan,Turkey",,,
3309,Toby Ross & the 70's,(2010), Comedy            ,5.6,7,Joe Rubin,"Josh Dolgin,Bill Eld,Timothy Long,|,See full cast & crew,",USA,"Hornbill Video,See more »,","$15,000",
3310,With You!,(2006), Drama            ,8.0,11,Yaniv Dabach,,USA,,"$75,000",
3311,The Chunta,(2018), Biography            ,0.0,0,Genevieve Roudané,,Mexico,,"$50,000",
3312,The Wedding Murders,(2016)," Crime, Drama, Thriller            ",0.0,0,Bashar Shbib,"Mark Houghton,Ross Partridge,Alexandra Woodward,|,See full cast & crew,",Canada,"Oneira Pictures International,See more »,",,
3313,Oso_tapatío,(2014)," Documentary, Biography            ",0.0,0,,,Mexico,,,
3314,Life's a Drag: A 2007 Dragumentary,(2008), Comedy            ,0.0,0,Lara Sebastian,"Wayne Alan Hawkins,Brian Laquerre,Stephen Hartley,|,See full cast & crew,",USA,"Wutup Productions,Five Points Productions,See more »,","$100,000",
3315,"Tumitibok, kumikirot",(2003), Drama            ,0.0,0,Armando A. Reyes,"Jeanette Joaquin,Mon Confiado,Allen Dizon,|,See full cast & crew,",Philippines,"ATB-4 Films,See more »,",,
3316,Kaminguauto,(2014), Drama            ,6.5,11,Kazutoshi Inudô,"Kosuke Akiyama,Bizen,Ayaka Ichinose,|,See full cast & crew,",Japan,"Lilyfilm,Reiz International,See more »,",,
3317,American Cowboy,(1998), Comedy            ,6.5,20,Kyle Henry,,USA,,,
3318,Still Cries the Soul,(2009)," Documentary, Drama            ",5.0,5,Riju Raju Sam,"Jesse Dela Rosa,Patty Gracie,Brian K. Hogan,|,See full cast & crew,",USA,,,
3319,Mi fevgeis...,(2004)," Comedy, Romance            ",5.4,60,Alexandros Pantazoudis,"Stelios Andronikou,Konstadinos Aspiotis,Vasiliki Nikiforidou,|,See full cast & crew,",Greece,"Exartisis,See more »,","€2,500",
3320,Astralis - Institution,(2010)," Documentary, Drama, Family            ",8.7,23,,,Croatia,"Kultura Futura,Disco,See more »,",,
3321,Ooedo no kyandî,(2015), Documentary            ,0.0,0,Leona Hirota,"Mitsuru Fukikoshi,Atsushi Hashimoto,Akihiro Mayama,|,See full cast & crew,",Japan,"Is.Field,See more »,",,
3322,Yellow Light,(2004), Drama            ,0.0,0,Tate Bunker,"Brenda Bogosian,Alan Ruffin,Kathleen Simon,|,See full cast & crew,",USA,,,
3323,"Ocaña, la memoria del sol",(2010), Comedy            ,0.0,0,Juan J. Moreno,"Ocaña,Nazario,Jesús Garay,|,See full cast & crew,",Spain,"I.L.D. Flynn,See more »,",,
3324,Kirei ni saita,(2003), Drama            ,0.0,0,Hiroyuki Kawasaki,"Tomotake Shigematsu,Tôshi Yanagi,Tsuyoshi Takahashi,|,See full cast & crew,",Japan,"ENK Promotion,See more »,",,
3325,Cherry Mapping,(2009), Drama            ,7.7,6,Robert Lee Williams,"Austin Abbruscato,Nicola Andalosa,Kristen Baxter,|,See full cast & crew,",USA,"Wicked Craft,See more »,","$3,000",
3326,"Out of the Closet, Off the Screen: The Life of William Haines",(2001)," Documentary, Romance            ",7.1,47,,"William Haines,Chris Allen,Stockard Channing,|,See full cast & crew,",USA,"World of Wonder Productions,World of Wonder,See more »,",,
3327,Revenge of Dmentia,(2011)," Comedy, Drama, Family            ",0.0,0,Glenn W. Storm,"Robert Blain,Dmentia Divinyl,Jason Kazor,|,See full cast & crew,",USA,,"$2,000",
3328,Chi l'ha visto,(2009), Drama            ,5.2,17,Claudia Rorarius,"Gianni Meurer,Paul Kominek,Gloria Viagra,|,See full cast & crew,",Germany,"Soquiet Filmproduktion,See more »,",,
3329,Sexus Dei,(2007), Documentary            ,5.2,6,Philippe Vallois,"Yannick Rocher,Christophe Tuaillon,Philippe Vallois,|,See full cast & crew,",France,"Philippe Vallois,See more »,",,
3330,Sekret,(2012), Documentary            ,5.2,34,Przemyslaw Wojcieszek,"Tomasz Tyndyk,Agnieszka Podsiadlik,Marek Kepinski,",Poland,"Dynamo Karuzela,Gruppa Rafal Widajewicz,Nowe Horyzonty,See more »,",,
3331,Slightly Used,(2009)," Documentary, Music            ",7.6,85,Blake Van de Graaf,"Ben Bonnett,Saffron Cassaday,Heather Esdon,|,See full cast & crew,",Canada,"Fusion Films Entertainment,See more »,",,
3332,16:30,(2010), Comedy            ,0.0,0,,"Tarek Ouertani,Juliane Gräfe,Michael Neidel,|,See full cast & crew,",Germany,"Ilmpressions,See more »,","€10,000",
3333,The Coffee Break,(2009)," Comedy, Music            ",0.0,0,,"Jackie Alberts,Isaac Bekker,Gemia Dale,|,See full cast & crew,",USA,,,
3334,Echad Mishlosha,(2014)," Documentary, History            ",0.0,0,Sivan Ben-Ari,,Israel,,,
3335,Pansy Division: Life in a Gay Rock Band,(2008)," Documentary, Biography, History            ",6.9,27,Michael Carmona,"Chris Freeman,Jon Ginoli,Larry Livermore,",USA,"Last Rites Productions,See more »,",,
3336,Ignasi M.,(2013), Documentary            ,5.0,56,Ventura Pons,"Ignasi Millet,Mercè Bonaventura,Jusep Boya,|,See full cast & crew,",Spain,"Els Films de la Rambla,Institut Català de les Empreses Culturals (ICEC),Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),See more »,",,
3337,Mark Six Comedy,(2004), Documentary            ,0.0,0,Sum Lam Tat-wai,"Emotion Cheung,Maria Chen,Amy Fan,|,See full cast & crew,",Hong Kong,"B&S Creation Works House,Bijou Film,See more »,",,
3338,Jiu yue,(2001), Comedy            ,5.5,16,,"Huanan Du,Yaqi Guo,Dong Luo,|,See full cast & crew,",China,"Cuizi Film Studio,Glory Film TV,See more »,",,
3339,Limits to Ambition,(2006), Documentary            ,6.0,22,Mason Stone,"Reiner Prochaska,Douglas Cathro,Carl Randolph,|,See full cast & crew,",USA,"Urbane Legends Entertainment,See more »,","$15,739",
3340,Psychotropica,(2009), Documentary            ,7.2,35,Damien Sage,"Damien Sage,Braden West,Tiffany Titmouse,|,See full cast & crew,",USA,"AMP / Diamond Dust,Static Omega Film Productions,See more »,",,
3341,Heren aan de gracht,(2004)," Crime, Drama            ",0.0,0,Jehoshua Rozenman,"Oscar Janssen,Ale van Dyk,",Netherlands,,,
3342,Moments Before,(2009), Documentary            ,0.0,0,Sarah Warren,"David J. Baughn,Colin Berry,Morgan Davidoff,|,See full cast & crew,",Canada,,,
3343,Butterflies,(I) (2016), Documentary            ,6.8,17,Dmitriy Kubasov,,Russia,"17+4,17+4,See more »,","RUR 300,000",
3344,"Konna, futari",(1998), Documentary            ,0.0,0,Yutaka Ikejima,"Simon Kumai,Sôshi Kasumi,Kyôsuke Sasaki,|,See full cast & crew,",Japan,"Cement Match,See more »,",,
3345,Detlef - 60 Jahre schwul,(2012)," Documentary, Music            ",6.8,13,,"Detlef Stoffel,Corny Littmann,Annemarie Stoffel,|,See full cast & crew,",Germany,,,
3346,Riot Acts: Flaunting Gender Deviance in Music Performance,(2010), Documentary            ,8.0,15,Madsen Minax,"Rahne Alexander,Kristen Anchor,Radford Bishop,|,See full cast & crew,",USA,,,
3347,Silent Stories,(2010), Documentary            ,0.0,0,,,"Belgium,Algeria",,,
3348,My Naughty Kid: Huwag kang pasaway,(2012), Documentary            ,0.0,0,Zech Dela Cruz,"Jeffrey Quizon,Julia Ziegler,Irish Contreras,|,See full cast & crew,","Philippines,Malaysia","Artistik Scoop Productions,Artistik Pictures Sdn Bhd,See more »,",,
3349,I Wanna Be a Republican,(2006), Drama            ,8.2,21,Ken Bielenberg,"Chris Dilley,Irwin Keller,Jeff Manabat,|,See full cast & crew,",USA,"Eyethink Pictures,See more »,",,
3350,Especial: São Paulo 447 Anos,(2001), Documentary            ,9.4,96,Luciana Coelho,,Brazil,"TV Cultura,See more »,",,
3351,Out of Annapolis,(2010)," Comedy, Romance            ",7.7,7,Steve Clark Hall,"Linda Postenrieder,Joe Soto,Franklin McNeil,|,See full cast & crew,",USA,"Q-Boat,See more »,",,
3352,"Deadline: Shimauta yo hibike, otoko-tachi no tamashii ni",(1999)," Documentary, Family            ",0.0,0,Môsaku Niizato,"Kazuhiro Sano,Atsushi Tomiyama,Aoba Miyagi,|,See full cast & crew,",Japan,"ENK Promotion,See more »,",,
3353,Original Intent: The Battle for America,(2006), Documentary            ,0.0,0,Anthony Sherin,"Robert Bork,Erwin Chemerinsky,Alan M. Dershowitz,|,See full cast & crew,",USA,,,
3354,Kitchenette: Part One,(2011), Documentary            ,0.0,0,Francesca Di Amico,"Mary Woronov,Tony Abatemarco,",USA,"Minx Films,See more »,",,
3355,Bachelor Farmer,(2005)," Comedy, Crime, Drama            ",0.0,0,,"Harold Crook,Greg Crouch,Steve Duning,|,See full cast & crew,","USA,Singapore",,,
3356,Sinners,(2007), Documentary            ,7.9,53,Tory Christopher,"Ben Kurland,Matt Fry,Sean Hoagland,|,See full cast & crew,",USA,"Eleven Eleven Pictures,See more »,","$30,000",
3357,Kimini horeteru,(2002), Documentary            ,0.0,0,Kazu Itsuki,"Naoyuki Chiba,Hiroshi Kaname,Kazutoshi Yamana,|,See full cast & crew,",Japan,"Cement Match,See more »,",,
3358,Move,(II) (2012)," Documentary, Music            ",0.0,0,Theodore Collatos,,USA,"Brokenhorse Productions,See more »,",,
3359,Damaged Goods,(2009), Drama            ,0.0,0,Greg Howard,"Jade Alexander,Les Asmussen,Ben Coombs,|,See full cast & crew,",Australia,"Myrtle Boys,See more »,","AUD 10,000",
3360,Riiman blues,(1999)," Documentary, Biography, Romance            ",0.0,0,Yukio Kitazawa,"Makoto Sugimoto,Hitoshi Ikeda,Motoko Sasaki,|,See full cast & crew,",Japan,"Iizumi Production,See more »,",,
3361,The Power of Harmony,(2005), Documentary            ,8.7,31,Ginny Martin,"Ron Gowans-Savage,Seth Gowans-Savage,Jason Munoz,",USA,"AMS Production Group,See more »,","$169,000",
3362,Kuro to Kuro: Out of This World,(1998), Comedy            ,0.0,0,Môsaku Niizato,"Genki Enomoto,Take,Naosuke,|,See full cast & crew,",Japan,"ENK Promotion,See more »,",,
3363,Ebony Chunky Love: Bitch Can't Get a Date!,(2007), Documentary            ,0.0,0,Lonnie Tristan Renteria,"Keith Price,Bobby Rivers,Mako Fitts,|,See full cast & crew,",USA,"Torelore Productions,See more »,",$700,
3364,Queen: The Making of an American Beauty,(2000)," Documentary, Biography, Comedy            ",7.0,20,Mimi Riley,"Angela McCulley,Tara Watson,Joe Wilmoth,|,See full cast & crew,",USA,"Anima Productions,See more »,",,
3365,Meisô-sha-tachi no waika,(2001)," Documentary, Adventure, Family            ",0.0,0,Toshirô Enomoto,"Yûji Ishikawa,Hideyuki Motojima,Yôta Kawase,|,See full cast & crew,",Japan,"ENK Promotion,See more »,",,
3366,"Beurs appart', le film",(2009), Comedy            ,3.7,6,Hugo di Verdura,"Rachid Adjane,Ilmann Bel,Mehdi Hachemi,|,See full cast & crew,",France,,,
3367,Love Zombie Rejeckt,(2009), Documentary            ,0.0,0,Cesar Lazcano,"Abril Carrillo,Abbi Diaz,Katy Fierro,|,See full cast & crew,",USA,,,
3368,L'ordre des mots,(2007)," Documentary, Biography            ",6.4,5,,"Maud-Yeuse Thomas,Tom Reucher,Vincent Avrons,|,See full cast & crew,",France,,,
3369,Powder,(2012)," Documentary, Comedy, Drama            ",0.0,0,,,Israel,"Trabelsi Productions,See more »,",,
3370,Y-Love,(2012)," Documentary, Biography            ",0.0,0,Caleb Heller,,USA,,,
3371,Çürük - The Pink Report,(2011)," Biography, Comedy, Drama            ",6.8,12,Ulrike Böhnisch,,Germany,"Medea Film,See more »,",,
3372,Rac kvelaze dzalian gikvars,(2008)," Drama, Mystery, Romance            ",7.1,59,Giorgi Liponava,"Vaniko Tarkhnishvili,Ana Sanaia,Zura Gachechiladze,|,See full cast & crew,",Georgia,"Formula Creative,Telekompania Rustavi 2,See more »,",,
3373,Slap Down,(2009)," Documentary, Drama            ",0.0,0,,"Leta Burch,Bongsoo Go,Jindo Green,|,See full cast & crew,",USA,,,
3374,In III Dragon,(2010), Documentary            ,0.0,0,JJ Stomp,"John Dickerson,Andy Fiedler,Greg Gagne,|,See full cast & crew,",USA,"Lao Hollywood,See more »,",,
3375,Sexuality the Documentary,(2001), Documentary            ,0.0,0,Florence Vinger,"Reg Ranyard,Jeff Shevlowitz,Jenny Shimizu,|,See full cast & crew,",USA,"Stretch Productions,See more »,","$60,000",
3376,Oyaji ga aishita otoko-tachi,(2017)," Documentary, Biography, Music            ",0.0,0,Yoshikazu Katô,"Shin'ya Orikasa,Kiryû Aoi,Ayumu Kuroki,|,See full cast & crew,",Japan,"Kato Eizo Kobo,See more »,",,
3377,Prom Queen: The Brooke Bowman Story,(2009)," Documentary, Crime            ",0.0,0,,"Brooke Bowman,Rick Wylder,Duane Wylder,|,See full cast & crew,",USA,,,
3378,Not a Still Life,(2013)," Documentary, Action, Adventure            ",8.9,10,Roberta Cantow,,USA,"Buffalo Rose Productions,See more »,","$80,000",
3379,Doppelt anders?,(2007), Documentary            ,0.0,0,,,Germany,,€17,
3380,Candid Love,(2015)," Documentary, Sport            ",0.0,0,Kurtz Frausun,"Shanea Devon,Kurtz Frausun,Jon Hargis,",USA,,"$1,000",
3381,The Most Unknowable Thing,(1999), Drama            ,8.6,7,Mary Patierno,,USA,,,
3382,Lost in the Crowd,(2010), Crime            ,6.6,14,Susi Graf,"Kimy Hartman,Jazmine Perez,Alex Rios,|,See full cast & crew,",USA,,,
3383,Taliya.Date.Com,(2010)," Documentary, Family            ",8.8,21,Taliya Finkel,"Gilad Adler,Elad Aviran,Daniel Broide,|,See full cast & crew,",Israel,"Taliya Finkel Productions,Noga Communications,See more »,",,
3384,Shinjuku Midnight Baby,(2015), Documentary            ,0.0,0,Kazuhiro Teranishi,"Haruna Yabuki,Tomoko Nakajima,Ginji Yoshikawa,|,See full cast & crew,",Japan,"Human Pictures,See more »,",,
3385,Heart: The Congo Chronicles,(2009), Documentary            ,0.0,0,Kenneth Lundquist Jr.,,USA,,,
3386,So Called Equals,(2009)," Drama, Romance            ",0.0,0,,,Spain,"El Paseito Producciones,Fíngaro Creación Sonora,See more »,","€36,000",
3387,Reeman blues,(1999), Fantasy            ,0.0,0,Yukio Kitazawa,"Makoto Sugimoto,Hitoshi Ikeda,Motoko Sasaki,|,See full cast & crew,",Japan,"Iizumi Production,See more »,",,
3388,Je m'appelle Denis Gagnon,(2010)," Comedy, Horror            ",0.0,0,Khoa Lê,,Canada,"Monsieurmonsieur FILMS,See more »,","CAD 30,000",
3389,Het-Q: The Making of Movie,(2009)," Documentary, Music            ",0.0,0,,"Haji Abdullah,Tiffanie Aiken,Benjamin Anderson,|,See full cast & crew,",USA,,,
3390,Meadowlark,(2008), Documentary            ,6.6,16,Taylor Greeson,"Julie Bales,Terrill Bracken,Brent Brooks,|,See full cast & crew,",USA,,"$50,000",
3391,Made in Taiwan,(2009), Documentary            ,0.0,0,Paul F. Becker,"Jason Christie,Michael Hickey,Jonathan Kingham,|,See full cast & crew,","Canada,Taiwan","LM Productions,See more »,","$35,000",
3392,Hearts Unarmored,(2007), Documentary            ,7.5,98,Radu Olievschi,"Kimberly DiMaggio,Andrew Ridings,Reggie Pawle,|,See full cast & crew,",USA,"Konnect Productions,See more »,","$100,000",
3393,Multico,(2010), Documentary            ,0.0,0,Jeremy Holiday,"Tierney Chamberlain,Dominic Zhai,",USA,,,
3394,Police,(2001), Documentary            ,0.0,0,Tarô Araki,"Masahiro Nishikawa,Mikio Satô,Takao,|,See full cast & crew,",Japan,,,
3395,Lorna Washington: Surviving Probable Losses,(2016), Drama            ,8.8,5,,,"Brazil,USA","Guaraná Conteúdo,See more »,","BRL 150,000",
3396,A Finished Life: The Goodbye & No Regrets Tour,(2008)," Documentary, Adventure            ",7.6,24,,"Terri Garber,Gregg Gour,",USA,"Greenie Films,See more »,",,
3397,Way Out There,(2012)," Drama, Romance            ",0.0,0,Steve McNamee,,"Canada,USA",,,
3398,Shades of Jade,(2012), Documentary            ,0.0,0,Brandon Bent,,Canada,,,
3399,An Island Calling,(2009), Documentary            ,5.9,10,Annie Goldson,,New Zealand,"Occasional Productions,See more »,",,
3400,Club M2,(2007)," Documentary, Music            ",0.0,0,Annop Anawatch,"Boontarika Mungkung,Bootdee Parinsaram,Chatdanai Musigchai,|,See full cast & crew,",Thailand,"Cyberfish Media,See more »,","THB 800,000",
3401,Mercury in Retrograde/The Mercury Chronicles,(2012), Comedy            ,0.0,0,,"Michael Bender,Charles Brown,Dan Burton,|,See full cast & crew,","USA,Brazil,Canada,Mexico,Sweden,Switzerland,UK",,,
3402,Drag: Not Just Men in Heels,(2007), Drama            ,4.8,18,Amir Jaffer,"Heklina,Alexis Miranda,Jarrad Webster,|,See full cast & crew,",USA,"Aisha Media,See more »,",,
3403,A Prelude to Pale Sunrise,(2015)," Documentary, History, News            ",0.0,0,Chas Cordiac,"Chas Cordiac,Brian Wyatt,Angel Logan Fuller,|,See full cast & crew,",,,$500,
3404,Aniki to ore,(2003), Documentary            ,0.0,0,Yoshikazu Katô,"Ryô Kuraki,Yûya Ishikawa,Seiji Nakamitsu,|,See full cast & crew,",Japan,"Kato Eizo Kobo,See more »,",,
3405,Passion and Pain: An Inside Look at Independent Wrestling,(2008)," Comedy, Romance            ",0.0,0,,"John Janezic,Christine Mclennan,James McLennan,",USA,,,
3406,Jade Teardrop,(2009), Documentary            ,0.0,0,John Cruz,"Jeramie Gladman,Noah Roman,Reg Basco Hernandez,|,See full cast & crew,",USA,"Malaya Pictures,See more »,",,
3407,Felino,(2009)," Documentary, Crime            ",0.0,0,Flavio Kampah,"Mat Baganza,Davide Benvenuti,Linda Gobletti,|,See full cast & crew,",Italy,,,
3408,Point of View: My Journey,(2008)," Documentary, History            ",0.0,0,Jose Jh. Joyette,,"Saint Vincent And The Grenadines,Canada,Barbados",,,
3409,Not That Kind of Christian!!,(2007)," Documentary, Drama            ",0.0,0,Andrew Grossman,"Ernest Clay,Louie Crew,Gene Robinson,|,See full cast & crew,",USA,"Ideal Spectator,See more »,","$13,000",
3410,Out There,(2009), Comedy            ,0.0,0,Collin Buchanan,"Michael Speers,Al Townsend,",USA,,,
