,name,year,genre,rate,voter,director,star,country,company,budget,gross
1288,Cherry,(I) (2009), Romance            ,4.8,16,Matt Burgess,"Jasper Marlow,Georgina Lloyd,James Selles,|,See full cast & crew,",Australia,,,
1289,We can Be Gay Today: Baltic Pride 2013,(2014)," Documentary, Family, History            ",7.3,10,,,"France,Lithuania","Sticky Notes Films,See more »,","€3,000",
1290,Tendida mirando las estrellas,(2004)," Comedy, Sci-Fi            ",7.2,21,Andrés Racz,"Paulina Urrutia,Chamila Rodríguez,Francisca Imboden,|,See full cast & crew,",Chile,,,
1291,Homo Heights,(1998), Thriller            ,3.5,105,Sara Moore,"Quentin Crisp,Lea DeLaria,Stephen Sorrentino,|,See full cast & crew,",USA,"Lehmann-Moore Productions,See more »,",,
1292,The Gay Marriage Thing,(2005), Drama            ,8.6,9,Stephanie Higgins,,USA,"MasterPeace Productions,SassyMedia,See more »,","$100,000",
1293,Verqueere Welten 2.0 - Alternative Lebenswege junger Menschen,(2012), Comedy            ,0.0,0,Sebastian Schwarz,,Germany,"Rosa Strippe,See more »,",,
1294,Hâdo rezubian: Kuikku & dîpu,(2005)," Documentary, Biography            ",7.8,11,Osamu Satô,"Kyoko Natsume,Nancy,Kyôko Hayami,|,See full cast & crew,",Japan,"Shintoho Company,See more »,","JPY 3,000,000",
1295,My Babushka: Searching Ukranian Identities,(2001), Comedy            ,7.1,12,Barbara Hammer,"Vera Berdashevich,Vadim Bezprozvany,Greesha Felanovsky,|,See full cast & crew,",USA,"Barbara Hammer Productions,See more »,",,
1296,Ask Not,(2008)," Documentary, History            ",7.3,57,Johnny Symons,,USA,"Persistent Visions,See more »,",,
1297,Making Maya,(2003), Drama            ,5.9,54,Rolla Selbak,"Desmond Faison,Sam Gros,Genevieve Lee Howell,|,See full cast & crew,",USA,"Zahra Pictures,See more »,",,
1298,Out for the Long Run,(2011)," Comedy, Drama            ",8.2,6,Scott Bloom,,USA,"Tragoidia Moving Pictures,See more »,",,
1299,Solid Cover,(2000)," Comedy, Drama, Romance            ",4.7,18,Jason Wolthuizen,"Shane Minor,Danielle House,Chris Byrne,|,See full cast & crew,",Canada,"Wildfire Motion Picture Company,See more »,",,
1300,Kasei no kanon,(2002)," Comedy, Drama, Romance            ",7.3,43,Shiori Kazama,"Makiko Kuno,Fumiyo Kohinata,Mami Nakamura,|,See full cast & crew,",Japan,"Argo Project Inc.,See more »,",,
1301,Purple Skies,(2014)," Comedy, Drama, Romance            ",7.2,11,Sridhar Rangayan,"Sonal Giani,Anand Grover,Prashansa Gurung,|,See full cast & crew,",India,"PSBT,Solaris Pictures,See more »,",,
1302,Probable Robot,(2015), Documentary            ,6.2,13,Karyn Ben Singer,"Jonathan Medina,Giselle Marie,Mandi Moss,|,See full cast & crew,",USA,"Obscurely Irrelevant Productions,See more »,","$10,000",
1303,Black Aura on an Angel,(2004), Documentary            ,7.1,22,Faith Trimel,"Elle Richardson,Deborah Duke,Faith Trimel,|,See full cast & crew,",USA,"Blue Butterfly Productions,See more »,",,
1304,Die Ritterinnen,(2003), Comedy            ,6.7,46,Barbara Teufel,"Theresa Berlage,Nadja Berlinghoff,Niels Bormann,|,See full cast & crew,",Germany,,,
1305,Hannah and the Hasbian,(2011), Documentary            ,6.6,167,Gordon Napier,"Mahalia Brown,Matylda Buczko,Emily O'Brien-Brown,",Australia,"Latenite Films,See more »,",,
1306,Madam and Eve,(2003), Drama            ,0.0,0,Angia Dowling,"Michael Dube,Franklin English,",UK,,,
1307,No Secret Anymore: The Times of Del Martin & Phyllis Lyon,(2003)," Drama, Romance            ",8.7,11,Joan E. Biren,"Kate Clinton,Phyllis Lyon,Del Martin,",USA,"Moonforce Media,See more »,","$200,000",
1308,Kinema junjou,(2016), Comedy            ,5.9,7,Noboru Iguchi,"Miko Haruno,Yuni Hong,Minori Mikado,|,See full cast & crew,",Japan,"Daiz,Wonder Head,See more »,",,
1309,History Doesn't Have to Repeat Itself,(2014), Documentary            ,7.8,5,Stéphane Gérard,,"France,USA",,,
1310,Shoujotachi no rashinban,(2011), Comedy            ,6.3,20,Shunichi Nagasaki,"Riko Narumi,Shioli Kutsuna,Ayaka Morita,|,See full cast & crew,",Japan,"Chugoku Shimbun,Cross Media,Gambit,See more »,",,
1311,Desire Street,(2011), Documentary            ,7.9,49,,"Alejandra Walker,Ellen Clifford,Javier Lopez,|,See full cast & crew,","Spain,China,USA","Almostred Productions,See more »,","$30,000",
1312,Lost in Generation,(2006), Documentary            ,0.0,0,,"Nursen Aktas,Brigitta Altermann,Simone Britz,|,See full cast & crew,",Germany,"Fraya Frömming,GMfilms,Isola Bella Production,See more »,",,
1313,Curiosity Killed the Cat,(2012), Romance            ,8.4,5,A.J. Mattioli,"Blanche Baker,Elissa Goldstein,Keith Collins,|,See full cast & crew,",USA,"Mattioli Productions,Dreamcatcher Entertainment,See more »,","$20,000",
1314,Muj vysvlecenej denik,(2012), Drama            ,5.6,39,Martin Dolenský,"Igor Bares,Sandra Cernodrinská,Jana Dopitová,|,See full cast & crew,",Czech Republic,"Bontonfilm,See more »,",,
1315,Cure for Love,(2008), Comedy            ,7.1,9,,,Canada,"Earth to Sky Pictures,National Film Board of Canada (NFB),National Film Board of Canada (NFB),See more »,","CAD 391,000",
1316,Jim in Bold,(2003)," Documentary, Biography, Music            ",8.1,27,Glenn Holsten,"Mike Glatze,Benjie Nycum,Scott MacPhee,|,See full cast & crew,",USA,,,
1317,The D Word,(2005)," Comedy, Drama, Romance            ",6.3,26,,"Stephen Alexander,Tony Arnaud,Michele Balan,|,See full cast & crew,",USA,"The D Word LLC,See more »,","$150,000",
1318,Shades of Gray,(2001), Documentary            ,6.9,15,Tim De Paepe,"Leo Barbie,Fred Phelps,",USA,"Shades of Gray LLC,See more »,",,
1319,Igyô no koi,(2002), Documentary            ,0.0,0,Hikaru Horii,"Ken Ishikawa,Hôka Kinoshita,Hiromi Miyagawa,|,See full cast & crew,",Japan,"Umbrella,See more »,",,
1320,Mrs. Stevens Hears the Mermaids Singing,(2004), Documentary            ,7.2,33,Linda Thornburg,"Lucy Brightman,Harley Kaplan,Patrick Richwood,|,See full cast & crew,",USA,"Mrs. Stevens Productions,See more »,","$500,000",
1321,The 'Yeah Whatever' Girl,(2007), Documentary            ,0.0,0,Carolyn Hurren,"Kori Branigan,Heather Goodwin,Patricia Hurren,|,See full cast & crew,",Canada,,"CAD 60,000",
1322,Becoming Psychic,(2010), Documentary            ,0.0,0,Roland Baker Carlson,"Youree Dell Harris,Samantha Urbank,Melissa Henterly,|,See full cast & crew,",USA,"Ouija Pictures,See more »,",,
1323,Kali Mah Tina,(2017)," Comedy, Drama, Romance            ",0.0,0,Tabatha Mudra,"Sumintra Baldeo Singh,Yasmin Berment,Daniela Delfino,|,See full cast & crew,",USA,"1310 Bandits,See more »,","$50,000",
1324,My Left Breast,(2002)," Comedy, Drama, Fantasy            ",7.5,20,Gerry Rogers,"Gerry Rogers,Peggy Norman,",Canada,"Pope Productions,See more »,",,
1325,Playing a Part: The Story of Claude Cahun,(2006), Drama            ,0.0,0,Lizzie Thynne,,UK,,,
1326,3 ju zhi lian,(1999)," Documentary, Biography            ",5.5,50,Hung Hung,"Chun-chieh Lee,Angela Ma,Wei-chi Chen,|,See full cast & crew,",Taiwan,,,
1327,The Extremists' Opera,(2016)," Comedy, Drama            ",0.0,0,Junko Emoto,"Arisa Nakamura,Saori,",Japan,,,
1328,"Kotatsu to, mikan to, satsui to, nyâ",(2013), Documentary            ,0.0,0,Ryûtarô Kajino,"Noriko Kijima,Yui Minami,Ran Sakal,",Japan,,,
1329,...But I Was a Girl: The Story of Frieda Belinfante,(1999), Documentary            ,8.4,5,Toni Boumans,"Frieda Belinfante,Kenneth Kuhn,",USA,,,
1330,Maple Palm,(2006), Documentary            ,1.5,304,Ralph Torjan,"Deborah Stewart,Taymour Ghazi,Andrea Carvajal,|,See full cast & crew,",USA,"FATfilms LLC,See more »,","$500,000",
1331,Mississippi Queen,(2010), Drama            ,7.1,8,Paige Williams,"Paige Williams,Judy Williams,Jerry Williams,|,See full cast & crew,",USA,"Porch Productions,See more »,",,
1332,For My Wife...,(2008)," Comedy, Drama            ",7.5,41,David Rothmiller,,USA,"Trick Dog Films (II),See more »,","$175,000",
1333,The Female Closet,(1998), Romance            ,0.0,0,Barbara Hammer,"Alice Austen,Sarah Dezuttere,Nicole Eisenman,|,See full cast & crew,",USA,,,
1334,Liberty: 3 Stories About Life & Death,(2003)," Documentary, Biography, Family            ",7.5,6,Pam Walton,,USA,,,
1335,Unfit: Ward vs. Ward,(2012), Documentary            ,8.0,8,,"Jessica Acebo,Michelle Caldwell,Charlene Carres,|,See full cast & crew,",USA,"FOMO Films,See more »,",,
1336,Love Me Not,(2012), Sci-Fi            ,5.9,47,Gilitte Leung,"Afa Lee,Rebecca Yip,",Hong Kong,,,
1337,Rapunzel Nabunzel,(2014), Comedy            ,8.6,11,Efrayn R.S.,"Olga Molina,Efrayn R.S.,Laura Martín,|,See full cast & crew,",Spain,,,
1338,Nordland,(2014), Drama            ,5.9,16,Ingo J. Biermann,"Burri-Taka Bolalima,Odine Johne,Nora Grindstein Svalheim,","Norway,Germany","Onfeatures Films,Silverio Films,See more »,",,
1339,Out Here,(2013), Drama            ,0.0,0,Jonah Mossberg,,USA,,,
1340,So Long Suburbia,(2016), Comedy            ,0.0,0,Samuel Shanahoy,"Aliza Bosa,Sorrel Corvid,Tuesday Ferguson,|,See full cast & crew,",Canada,,"CAD 1,000",
1341,This Obedience,(2003), Drama            ,8.9,7,,,USA,"Aquariesmedia,See more »,",,
1342,Outtakes,(1998), Drama            ,7.8,24,,"Katherine Brooks,Samantha Elkin,Karen Klopfenstein,|,See full cast & crew,",USA,"Fearless Pictures,See more »,",,
1343,Beyond Conception,(2006), Documentary            ,0.0,0,Johnny Symons,,USA,"Persistent Visions,See more »,",,
1344,13 Genders,(2004), Drama            ,8.2,5,Cyra K. Polizzi,"Richard Paro,Marcus Peterson,Katie Knutson,|,See full cast & crew,",USA,"Full Voice,See more »,",,
1345,Listening to Rain,(2012), Drama            ,6.6,5,Joshua Good,"Erica Gonzales,Samantha Rakell,Katie Stewart,|,See full cast & crew,",USA,"Joshua Tree Creative,See more »,",,
1346,The Satyr of Springbok Heights,(2009)," Comedy, Drama, Romance            ",7.9,7,Robert Silke,"Victoria Caballaire,Godfrey Johnson,Nicole Franco,|,See full cast & crew,",South Africa,"Mandelbrot Films,See more »,","ZAR 80,000",
1347,Little Fishes,(2014), Drama            ,0.0,0,Alexia Anastasio,"Alexia Anastasio,Max Cutler,James Tyler Johnson,|,See full cast & crew,",USA,"I Believe Productions,See more »,",,
1348,No Look Pass,(2011), Comedy            ,7.4,47,Melissa Johnson,,USA,"High Hip Productions,See more »,",,
1349,Rabu kiru kiru,(2004)," Fantasy, Thriller            ",6.5,65,Shin'ya Nishimura,"Ruby Aiba,Shion Machida,Shôichi Matsuda,|,See full cast & crew,",Japan,"Euro Space,See more »,",,
1350,Over the Rainbow,(2009), Documentary            ,0.0,0,,,Italy,"Kamera Film,See more »,",,
1351,Yume no kayoiji,(2013), Documentary            ,5.0,8,Toshihiro Gotô,"Anna Ishibashi,Seika Taketomi,Shun'ya Shiraishi,|,See full cast & crew,",Japan,,,
1352,Three on a Match,(1998), Documentary            ,4.7,27,Fred Robbins,"Te-See Bender,Jane Clark,Kat Davison,|,See full cast & crew,",USA,,,
1353,The Throwaways,(2012)," Documentary, Sport            ",6.1,14,Jessica King,"Ashley Andersen,Hannah Aubry,Kristin Barnett,|,See full cast & crew,",USA,"Tello Films,See more »,","$150,000",
1354,Mrs.,(2006), Documentary            ,6.2,6,Takahisa Zeze,"Asuka Kurosawa,Yoko Yamashita,Ken Mitsuishi,|,See full cast & crew,",Japan,"Legend Pictures,See more »,",,
1355,You're in Trouble,(2007), Documentary            ,7.6,7,Adam Krayvo,"Hillary Lewis,Nathaniel Kerr,Benzy,|,See full cast & crew,",USA,"Master Gorilla Studios,See more »,","$5,000",
1356,Andy Warhol To Se Vrati,(2016), Documentary            ,7.0,5,Malga Kubiak,"Mateusz Mariusz Andrzej,AuMatt,Bonaventura,|,See full cast & crew,",Sweden,"Label, Ego Trip,See more »,","SEK 20,000",
1357,Clouds in My Coffee,(2004), Documentary            ,0.0,0,Gallen Mei,"Garrett Hoo,Christian Lee,Celeste Lim,|,See full cast & crew,",Singapore,,,
1358,Nach der Eiszeit,(1998)," Horror, Thriller            ",0.0,0,Trevor Peters,,Germany,"Trevor Peters Filmproduktion,See more »,",,
1359,Second,(2011), Documentary            ,0.0,0,Joe LaRue,"Carla Nassy,Tane Kawasaki,Kristin Condon,|,See full cast & crew,",USA,"Filament Theatre Company,See more »,","$10,000",
1360,Skeleton Woman,(2000), Documentary            ,8.1,22,Vivi Letsou,"Serena Scott Thomas,Daphne Rubin-Vega,Tony Denison,|,See full cast & crew,",USA,"Lampedusa Films,Skeleton Woman Productions LLC,See more »,",,
1361,Ami? Amie?,(2013), Documentary            ,0.0,0,Tomohiko Iwasaki,"Tomoko Hayakawa,Yutaka Ikejima,Riko Matsui,|,See full cast & crew,",Japan,,,
1362,Sexventure,(2011), Thriller            ,0.0,0,Fellyx Honeyfield,"Carla Diaz,Gelicist Iwata,Jeanica Razz,|,See full cast & crew,",Philippines,,,
1363,"Kotatsu to, mikan to, nyâ",(2013), Documentary            ,0.0,0,Ryûtarô Kajino,"Maki Fukumi,Hiroko Kamata,Noriko Kijima,",Japan,,,
1364,The 4th Life,(2006), Documentary            ,6.2,59,François Miron,"Janet Lane,Andrea Sheldon,Tod Fennell,|,See full cast & crew,",Canada,"Filmgrafix Productions,See more »,","CAD 750,000",
1365,Out in Manhattan,(2008), Documentary            ,0.0,0,Maria Clara Costa,"Emile Griffith,Junior Vasquez,Alan Cumming,|,See full cast & crew,",USA,,"$10,000",
1366,"Ordinary Couples, ExtraOrdinary Lives!",(2008), Comedy            ,0.0,0,Mark A. Lee,"Dana Black,Gary Bracket,Duane Carlisle Jr.,|,See full cast & crew,",USA,"Great Exposures Productions,See more »,","$15,000",
1367,In Sickness and in Health,(2007), Comedy            ,0.0,0,,,USA,"Redstar Productions,See more »,","$150,000",
1368,Lady Trojans,(2008), Documentary            ,0.0,0,Elizabeth Hesik,"Donielle Aitken,Mia Allec,Jennipher Foster,|,See full cast & crew,",USA,"Dime Western Productions,See more »,","$300,000",
1369,Amazones 2000,(2000), Drama            ,7.9,13,Florence Fradelizi,,France,,,
1370,Cerveaux mouillés d'orages,(2016), Drama            ,0.0,0,Karine Lhémon,"Laurence Leroy,Hélène Morvan,",France,"Bagdam Espace Lesbien,Karine Lhémon,See more »,",,
1371,Girl Gone Bad,(2000), Comedy            ,8.9,20,Louis Yansen,,USA,"Subway Films Ltd.,See more »,",,
1372,Lesbian Grandmothers from Mars,(2005), Drama            ,1.7,11,Keith Wilson,,USA,"Walleye Systems Productions,See more »,",,
1373,Night of a Thousand Screams,(2001), Drama            ,5.3,56,Shawnee Mercer,"Michelle Bowes,Alice Fluge,Robin García,|,See full cast & crew,","USA,UK",,"$175,000",
1374,Bubot Niyar,(2006), Documentary            ,7.5,162,Tomer Heymann,,"USA,Israel,Switzerland","Claudius Films,L.M. Media,Heymann Brothers Films,See more »,",,"$36,089,"
1375,A Boy Named Sue,(2000)," Documentary, Biography, History            ",6.9,23,Julie Wyman,,USA,,,
1376,2 Mums and a Dad,(2007)," Comedy, Drama            ",0.0,0,Miranda Wills,,Australia,,,
1377,The Modern Things,(2003)," Documentary, Romance            ",6.6,19,Istvan Dugalin,"Christina Kostoff,Kelly Hope Taylor,Kyle Bradley,|,See full cast & crew,",Canada,"Raised Eyebrow Productions,See more »,",,
1378,Before Homosexuals,(2017)," Mystery, Sci-Fi, Thriller            ",0.0,0,John Scagliotti,"Janet Afary,Laetitia Andrieu,Susan Bonthron,|,See full cast & crew,",USA,"After Stonewall,See more »,",,
1379,Un jour d'anniversaire,(2004), Documentary            ,0.0,0,Alexandra A.,,France,,,
1380,El camino de Moises,(2005), Fantasy            ,0.0,0,Cecilia Barriga,,Spain,,,
1381,Shy of Normal: Tales of New Life Experiences,(2011), Documentary            ,6.2,6,Jason Paul Collum,"Brinke Stevens,Felissa Rose,Darcey Vanderhoef,|,See full cast & crew,",USA,"B+BOY Productions,See more »,","$50,000",
1382,Souru furawâ torein,(2013), Comedy            ,0.0,0,Hiroshi Nishio,"Mitsuru Hirata,Sayoko,Marin,|,See full cast & crew,",Japan,,,
1383,Katzenball,(2005), Drama            ,8.0,45,Veronika Minder,"Johanna Berends,Liva Tresch,Ursula Rodel,|,See full cast & crew,",Switzerland,"Cobra Film AG,Schweizer Fernsehen (FS),See more »,",,
1384,Montre l'exemple!,(2012), Drama            ,9.1,10,Lynda Benzemrane,"Lynda Benzemrane,Moussa Benzemrane,Aymen Bestandji,|,See full cast & crew,",France,"Association Ouvre La Porte,See more »,","€2,500",
1385,Ex-Votos,(2003), Documentary            ,0.0,0,Todd Verow,"Brenda Velez,Laura Gnapp,Amy Dwyer,|,See full cast & crew,",USA,"Bangor Films,See more »,",,
1386,That Bitch Better Funny: Sampson Live at Howard Theater,(2014)," Drama, Romance            ",0.0,0,Todd Clark,,USA,,,
1387,Mo yan ka sai,(2000), Comedy            ,6.6,106,Lawrence Ah Mon,"Angela Au,Man Sze Au,Wing Yin Cheung,|,See full cast & crew,",Hong Kong,"Mei Ah Films Production Co. Ltd.,Milky Way Image Company,See more »,",,
1388,Tierra madre,(2010), Documentary            ,7.5,90,Dylan Verrechia,"Aidée González,Rosalba Valenzuela,Yesenia Espinoza,|,See full cast & crew,",Mexico,"Verrechia Films,See more »,","$2,000",
1389,The Edge of Each Other's Battle: The Vision of Audre Lorde,(2003), Documentary            ,0.0,0,Jennifer Abod,,USA,,,
1390,Key West: City of Colors,(2004), Documentary            ,7.5,24,Talmadge Heyward,,USA,"Talmadge Studio,See more »,","$90,000",
1391,A Partilha,(2001), Documentary            ,6.8,693,Daniel Filho,"Glória Pires,Andrea Beltrão,Lília Cabral,|,See full cast & crew,",Brazil,"Globo Filmes,Lereby Productions,See more »,",,
1392,Hazman havarod,(2009), Documentary            ,6.3,19,Yair Qedar,"Michal Eden,Ellyot,Uzi Even,|,See full cast & crew,",Israel,"Norma Productions,See more »,","$150,000",
1393,War Stories,(I) (2009)," Comedy, Drama            ",6.7,23,Lee M. Whitman,"Chelsea Anders,Mark Ayesh,Samantha Booth,|,See full cast & crew,",USA,"Uncheckable Films,See more »,",,
1394,Née sous absence,(2003), Drama            ,0.0,0,Réjane Gonin-Varrod,,France,,,
1395,Iaga,(2015), Documentary            ,0.0,0,Dustin Dunaway,"Amy Bakke,Ariel Baty,Cooper Christian,|,See full cast & crew,",USA,"Liquid Desert,The Cool Channel Productions,See more »,","$5,000",
1396,Seikai lesbian: Jokai,(2003), Documentary            ,0.0,0,Kyôko Aizome,"Kyôko Aizome,Hitomi Shimizu,Mariko Kawana,|,See full cast & crew,",Japan,"JAM TV,Shintoho Company,See more »,",,
1397,Almost There,(2003)," Documentary, Biography, Drama            ",0.0,0,,,Greece,,,
1398,Good Housekeeping,(2000), Documentary            ,6.9,74,Frank Novak,"Bob Jay Mills,Al Schuermann,Gregorio,|,See full cast & crew,",USA,,,
1399,Feuille,(2004)," Documentary, Family, History            ",5.2,28,Youxin Yang,"Youxin Yang,Sabine Bail,Hongwu Chen,|,See full cast & crew,",China,"Art Exploration,See more »,","CNY 2,000,000",
1400,Johnny Greyeyes,(2000)," Documentary, History            ",5.3,72,Jorge Manzano,"Gail Maurice,Columpa Bobb,Jonathan Fisher,|,See full cast & crew,",Canada,"Nepantla Films,Ravenhead Productions,See more »,",,
